parcel_id,municipality,land_area_m2,zoning_or_land_use,assessment_class,has_residential_use,source_ref,quality_tier,notes
lotcon-398,municipality-1,828611.71,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 32; concession=21; legal=LOT 32, CON 21; linkage=none"
lotcon-399,municipality-1,869800.94,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 31; concession=21; legal=LOT 31, CON 21; linkage=none"
lotcon-400,municipality-1,870700.49,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 12; concession=GEORGIAN RANGE; legal=LOT 12, CON GEORGIAN RANGE; linkage=none"
lotcon-401,municipality-1,849351.44,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 30; concession=21; legal=LOT 30, CON 21; linkage=none"
lotcon-402,municipality-1,259684.99,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 6; concession=22; legal=LOT 6, CON 22; linkage=none"
lotcon-403,municipality-1,847012.44,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 29; concession=21; legal=LOT 29, CON 21; linkage=none"
lotcon-404,municipality-1,813803.55,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 27; concession=21; legal=LOT 27, CON 21; linkage=none"
lotcon-405,municipality-1,934689.73,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 26; concession=21; legal=LOT 26, CON 21; linkage=none"
lotcon-406,municipality-1,868422.21,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 25; concession=21; legal=LOT 25, CON 21; linkage=none"
lotcon-407,municipality-1,823560.93,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 24; concession=21; legal=LOT 24, CON 21; linkage=none"
lotcon-408,municipality-1,821719.88,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 23; concession=21; legal=LOT 23, CON 21; linkage=none"
lotcon-409,municipality-1,821324.52,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 22; concession=21; legal=LOT 22, CON 21; linkage=none"
lotcon-410,municipality-1,892561.19,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 21; concession=21; legal=LOT 21, CON 21; linkage=none"
lotcon-411,municipality-1,855124.38,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 20; concession=21; legal=LOT 20, CON 21; linkage=none"
lotcon-412,municipality-1,945259.93,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 13; concession=GEORGIAN RANGE; legal=LOT 13, CON GEORGIAN RANGE; linkage=none"
lotcon-413,municipality-1,809277.23,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 19; concession=21; legal=LOT 19, CON 21; linkage=none"
lotcon-414,municipality-1,855514.61,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 18; concession=21; legal=LOT 18, CON 21; linkage=none"
lotcon-415,municipality-1,838562.99,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 17; concession=21; legal=LOT 17, CON 21; linkage=none"
lotcon-416,municipality-1,826053.59,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 16; concession=21; legal=LOT 16, CON 21; linkage=none"
lotcon-417,municipality-1,880033.60,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 15; concession=21; legal=LOT 15, CON 21; linkage=none"
lotcon-418,municipality-1,815119.17,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 14; concession=21; legal=LOT 14, CON 21; linkage=none"
lotcon-419,municipality-1,848227.33,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 13; concession=21; legal=LOT 13, CON 21; linkage=none"
lotcon-420,municipality-1,590425.94,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 12; concession=21; legal=LOT 12, CON 21; linkage=none"
lotcon-421,municipality-1,1208601.09,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 11; concession=21; legal=LOT 11, CON 21; linkage=none"
lotcon-422,municipality-1,849779.39,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 10; concession=21; legal=LOT 10, CON 21; linkage=none"
lotcon-423,municipality-1,825286.63,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 9; concession=21; legal=LOT 9, CON 21; linkage=none"
lotcon-424,municipality-1,965681.09,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 14; concession=GEORGIAN RANGE; legal=LOT 14, CON GEORGIAN RANGE; linkage=none"
lotcon-425,municipality-1,835252.13,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 8; concession=21; legal=LOT 8, CON 21; linkage=none"
lotcon-426,municipality-1,797316.08,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 7; concession=21; legal=LOT 7, CON 21; linkage=none"
lotcon-427,municipality-1,834774.08,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 6; concession=21; legal=LOT 6, CON 21; linkage=none"
lotcon-428,municipality-1,811418.60,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 5; concession=21; legal=LOT 5, CON 21; linkage=none"
lotcon-429,municipality-1,782832.00,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 4; concession=21; legal=LOT 4, CON 21; linkage=none"
lotcon-430,municipality-1,829323.24,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 3; concession=21; legal=LOT 3, CON 21; linkage=none"
lotcon-431,municipality-1,795749.57,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 2; concession=21; legal=LOT 2, CON 21; linkage=none"
lotcon-432,municipality-1,760410.23,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 1; concession=21; legal=LOT 1, CON 21; linkage=none"
lotcon-433,municipality-1,938210.09,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 15; concession=GEORGIAN RANGE; legal=LOT 15, CON GEORGIAN RANGE; linkage=none"
lotcon-434,municipality-1,1085201.80,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 43; concession=20; legal=LOT 43, CON 20; linkage=none"
lotcon-435,municipality-1,830040.38,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 42; concession=20; legal=LOT 42, CON 20; linkage=none"
lotcon-436,municipality-1,850664.92,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 41; concession=20; legal=LOT 41, CON 20; linkage=none"
lotcon-437,municipality-1,891587.08,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 40; concession=20; legal=LOT 40, CON 20; linkage=none"
lotcon-438,municipality-1,828543.78,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 39; concession=20; legal=LOT 39, CON 20; linkage=none"
lotcon-439,municipality-1,812385.57,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 38; concession=20; legal=LOT 38, CON 20; linkage=none"
lotcon-440,municipality-1,828149.58,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 37; concession=20; legal=LOT 37, CON 20; linkage=none"
lotcon-441,municipality-1,854053.84,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 36; concession=20; legal=LOT 36, CON 20; linkage=none"
lotcon-442,municipality-1,826498.96,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 35; concession=20; legal=LOT 35, CON 20; linkage=none"
lotcon-443,municipality-1,716605.81,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 31; concession=3; legal=LOT 31, CON 3; linkage=none"
lotcon-444,municipality-1,816689.65,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 19; concession=14; legal=LOT 19, CON 14; linkage=none"
lotcon-445,municipality-1,815915.46,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 35; concession=2 NORTH OF CENTRE DIAGONAL; legal=LOT 35, 2 NCD; linkage=none"
lotcon-446,municipality-1,804832.32,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 18; concession=14; legal=LOT 18, CON 14; linkage=none"
lotcon-447,municipality-9,16449.28,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 34; concession=3; legal=LOT 34, CON 3; linkage=none"
lotcon-448,municipality-1,803141.12,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 17; concession=14; legal=LOT 17, CON 14; linkage=none"
lotcon-449,municipality-9,1667636.19,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 32; concession=12; legal=LOT 32, CON 12; linkage=none"
lotcon-450,municipality-9,1711527.28,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 30; concession=9; legal=LOT 30, CON 9; linkage=none"
lotcon-451,municipality-1,761008.27,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 16; concession=14; legal=LOT 16, CON 14; linkage=none"
lotcon-452,municipality-1,845374.58,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 15; concession=14; legal=LOT 15, CON 14; linkage=none"
lotcon-453,municipality-1,802510.12,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 14; concession=14; legal=LOT 14, CON 14; linkage=none"
lotcon-454,municipality-9,626942.75,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 16; concession=C; legal=LOT 16, CON C; linkage=none"
lotcon-455,municipality-9,1160191.25,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 33; concession=3; legal=LOT 33, CON 3; linkage=none"
lotcon-456,municipality-1,809467.83,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 13; concession=14; legal=LOT 13, CON 14; linkage=none"
lotcon-457,municipality-1,812981.40,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 12; concession=14; legal=LOT 12, CON 14; linkage=none"
lotcon-458,municipality-1,813773.70,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 29; concession=2; legal=LOT 29, CON 2; linkage=none"
lotcon-459,municipality-1,830248.43,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 11; concession=14; legal=LOT 11, CON 14; linkage=none"
lotcon-460,municipality-9,1116162.29,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 28; concession=6; legal=LOT 28, CON 6; linkage=none"
lotcon-461,municipality-9,846898.10,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 19; concession=A; legal=LOT 19, CON A; linkage=none"
lotcon-462,municipality-1,813386.01,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 10; concession=14; legal=LOT 10, CON 14; linkage=none"
lotcon-463,municipality-1,814591.66,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 25; concession=12; legal=LOT 25, CON 12; linkage=none"
lotcon-464,municipality-9,828964.35,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 21; concession=C; legal=LOT 21, CON C; linkage=none"
lotcon-465,municipality-9,1698012.68,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 30; concession=3; legal=LOT 30, CON 3; linkage=none"
lotcon-466,municipality-1,822433.75,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 24; concession=12; legal=LOT 24, CON 12; linkage=none"
lotcon-467,municipality-1,819287.29,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 23; concession=12; legal=LOT 23, CON 12; linkage=none"
lotcon-468,municipality-1,432273.08,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 34; concession=1  SOUTH OF CENTRE DIAGONAL; legal=LOT 34, 1  SCD; linkage=none"
lotcon-469,municipality-1,832082.05,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 30; concession=1 NORTH OF CENTRE DIAGONAL; legal=LOT 30, 1 NCD; linkage=none"
lotcon-470,municipality-1,814994.79,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 22; concession=12; legal=LOT 22, CON 12; linkage=none"
lotcon-471,municipality-1,848064.27,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 26; concession=2 NORTH OF CENTRE DIAGONAL; legal=LOT 26, 2 NCD; linkage=none"
lotcon-472,municipality-9,840118.70,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 24; concession=A; legal=LOT 24, CON A; linkage=none"
lotcon-473,municipality-1,772123.40,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 21; concession=12; legal=LOT 21, CON 12; linkage=none"
lotcon-474,municipality-1,841699.98,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 20; concession=12; legal=LOT 20, CON 12; linkage=none"
lotcon-475,municipality-9,483516.09,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 25; concession=BROKEN FRONT; legal=LOT 25, CON BF; linkage=none"
lotcon-476,municipality-1,813844.77,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 24; concession=1; legal=LOT 24, CON 1; linkage=none"
lotcon-477,municipality-1,823402.77,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 19; concession=12; legal=LOT 19, CON 12; linkage=none"
lotcon-478,municipality-1,829946.09,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 18; concession=12; legal=LOT 18, CON 12; linkage=none"
lotcon-479,municipality-1,814364.04,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 17; concession=12; legal=LOT 17, CON 12; linkage=none"
lotcon-480,municipality-1,700446.67,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 25; concession=3; legal=LOT 25, CON 3; linkage=none"
lotcon-481,municipality-9,1677367.50,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 28; concession=11; legal=LOT 28, CON 11; linkage=none"
lotcon-482,municipality-1,796381.43,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 16; concession=12; legal=LOT 16, CON 12; linkage=none"
lotcon-483,municipality-2,1224753.58,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 17; concession=1 EAST OF GARAFRAXA ROAD; legal=LOT 17, 1 EGR; linkage=none"
lotcon-484,municipality-2,435176.54,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 37; concession=1 S W OF TORONTO AND SYDENHAM ROAD; legal=LOT 37, CON 1 SW TSR; linkage=none"
lotcon-485,municipality-7,1618593.88,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 9; concession=10; legal=LOT 9, CON 10; linkage=none"
lotcon-486,municipality-2,458050.68,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 59; concession=3 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 59, CON 3 NE TSR; linkage=none"
lotcon-487,municipality-7,909481.40,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 16; concession=14; legal=LOT 16, CON 14; linkage=none"
lotcon-488,municipality-2,560526.29,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 53; concession=2 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 53, CON 2 NE TSR; linkage=none"
lotcon-489,municipality-2,754909.36,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 40; concession=3 EAST OF GARAFRAXA ROAD; legal=LOT 40, 3 EGR; linkage=none"
lotcon-490,municipality-2,353389.68,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 28; concession=2 S W OF TORONTO AND SYDENHAM ROAD; legal=LOT 28, CON 2 SW TSR; linkage=none"
lotcon-491,municipality-2,776702.07,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 20; concession=11; legal=LOT 20, CON 11; linkage=none"
